CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Total Charges2,Total Charges Clean,Tenure Years,newly onboard,Monthly Charges Avg,Latest Monthly Charges (%)
0613-WUXUM,1,United States,California,Soquel,95073,"37.023669, -121.946461",37.023669,-121.946461,Female,No,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.2,1401.4,No,0,53,5261,,1401.4,1401.4,5,0,467.1333333333334,-95.88982446125304
4458-KVRBJ,1,United States,California,San Jose,95110,"37.34667, -121.910019",37.34667,-121.910019,Male,No,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.0,1510.5,No,0,69,5537,,1510.5,1510.5,4,0,503.5,-95.03475670307846
1397-XKKWR,1,United States,California,San Jose,95112,"37.343827, -121.883119",37.343827,-121.883119,Male,No,No,No,7,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,35.3,264.8,No,0,39,3463,,264.8,264.8,0,0,88.26666666666667,-60.00755287009064
8097-OMULG,1,United States,California,San Jose,95116,"37.350284, -121.852855",37.350284,-121.852855,Male,No,Yes,Yes,59,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),76.75,4541.9,No,0,24,5918,,4541.9,4541.9,4,0,1513.9666666666665,-94.93053567890091
6013-BHCAW,1,United States,California,San Jose,95117,"37.311088, -121.961786",37.311088,-121.961786,Male,No,Yes,Yes,61,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),81.0,4976.15,No,0,40,4151,,4976.15,4976.15,5,0,1658.7166666666665,-95.11670669091568
0401-WDBXM,1,United States,California,San Jose,95118,"37.255479, -121.889838",37.255479,-121.889838,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.55,7542.25,No,0,62,4331,,7542.25,7542.25,5,0,2514.0833333333335,-95.80165070105075
3387-PLKUI,1,United States,California,San Jose,95119,"37.233226, -121.78809",37.233226,-121.78809,Female,No,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.8,251.25,No,0,71,2333,,251.25,251.25,1,0,83.75,-77.55223880597015
6096-EGVTU,1,United States,California,San Jose,95120,"37.186141, -121.843554",37.186141,-121.843554,Female,No,Yes,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.9,1595.5,No,0,62,5038,,1595.5,1595.5,5,0,531.8333333333334,-95.31808210592293
5081-NWSUP,1,United States,California,San Jose,95122,"37.32886, -121.834567",37.32886,-121.834567,Female,No,No,No,10,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,64.9,685.55,No,0,62,4883,,685.55,685.55,0,0,228.51666666666665,-71.59944570053241
2580-ATZSQ,1,United States,California,San Jose,95123,"37.238758, -121.828375",37.238758,-121.828375,Female,No,Yes,Yes,65,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),61.35,3874.1,No,0,36,6354,,3874.1,3874.1,5,0,1291.3666666666666,-95.24921917348547
8085-MSNLK,1,United States,California,San Jose,95124,"37.257063, -121.923037",37.257063,-121.923037,Female,No,Yes,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,113.95,6891.4,No,0,71,6193,,6891.4,6891.4,5,0,2297.133333333333,-95.03946948370434
9691-HKOVS,1,United States,California,San Jose,95125,"37.294926, -121.894763",37.294926,-121.894763,Female,No,Yes,No,55,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,90.15,4916.95,No,0,77,4712,,4916.95,4916.95,4,0,1638.9833333333333,-94.499639003854
9881-VCZEP,1,United States,California,San Jose,95126,"37.327069, -121.916819",37.327069,-121.916819,Female,No,Yes,No,25,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.1,1373,No,0,64,5701,,1373,1373.0,2,0,457.6666666666667,-88.17916970138383
8757-TFHHJ,1,United States,California,San Jose,95128,"37.316146, -121.936285",37.316146,-121.936285,Male,No,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.8,49.8,No,0,24,2978,,49.8,49.8,0,1,16.599999999999998,200.00000000000006
1468-DEFNC,1,United States,California,San Jose,95130,"37.277592, -121.986477",37.277592,-121.986477,Male,Yes,Yes,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.4,1548.65,No,0,68,4772,,1548.65,1548.65,5,0,516.2166666666667,-95.27330255383721
5119-KEPFY,1,United States,California,San Jose,95131,"37.387027, -121.897775",37.387027,-121.897775,Male,No,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.0,3440.25,No,0,64,3057,,3440.25,3440.25,3,0,1146.75,-91.71571833442337
0916-KNFAJ,1,United States,California,San Jose,95133,"37.371862, -121.860349",37.371862,-121.860349,Male,No,Yes,No,61,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Mailed check,69.9,4226.7,No,0,76,5117,,4226.7,4226.7,5,0,1408.8999999999999,-95.03868266023137
8319-QBEHW,1,United States,California,San Jose,95134,"37.42765, -121.945416",37.42765,-121.945416,Male,No,No,Yes,26,No,No phone service,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),39.95,1023.75,No,0,74,2715,,1023.75,1023.75,2,0,341.25,-88.29304029304029
9625-QNLUX,1,United States,California,San Jose,95138,"37.246064, -121.749494",37.246064,-121.749494,Male,No,Yes,Yes,68,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),103.25,7074.4,No,0,22,4751,,7074.4,7074.4,5,0,2358.133333333333,-95.6215368087753
4024-CSNBY,1,United States,California,Mount Hamilton,95140,"37.382909, -121.634151",37.382909,-121.634151,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),94.25,6849.75,No,0,51,6295,,6849.75,6849.75,5,0,2283.25,-95.87211212088033
7110-BDTWG,1,United States,California,San Jose,95148,"37.339533, -121.777179",37.339533,-121.777179,Female,No,Yes,No,71,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,47.05,3263.6,No,0,76,6302,,3263.6,3263.6,5,0,1087.8666666666666,-95.67502144870694
7493-GVFIO,1,United States,California,Stockton,95202,"37.959706, -121.287669",37.959706,-121.287669,Male,No,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.55,1252.85,No,0,48,4565,,1252.85,1252.85,4,0,417.6166666666666,-95.079219379814
0690-SRQID,1,United States,California,Stockton,95203,"37.954089, -121.329761",37.954089,-121.329761,Male,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.65,67.55,No,0,72,4925,,67.55,67.55,0,0,22.516666666666666,-12.73131014063657
9605-WGJVW,1,United States,California,Stockton,95204,"37.974498, -121.319568",37.974498,-121.319568,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,70.2,No,0,47,2422,,70.2,70.2,0,1,23.400000000000002,199.99999999999997
9114-DPSIA,1,United States,California,Stockton,95205,"37.965695, -121.260051",37.965695,-121.260051,Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),81.0,5750,No,0,77,4237,,5750,5750.0,5,0,1916.6666666666667,-95.77391304347827
4700-UBQMV,1,United States,California,Stockton,95206,"37.902422, -121.440029",37.902422,-121.440029,Male,No,Yes,Yes,21,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),75.9,1549.75,No,0,47,3503,,1549.75,1549.75,1,0,516.5833333333334,-85.30730763026295
7711-GQBZC,1,United States,California,Stockton,95207,"38.002125, -121.324979",38.002125,-121.324979,Female,No,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.7,1810.55,No,0,45,5187,,1810.55,1810.55,5,0,603.5166666666667,-95.90732097981275
4627-MIHJH,1,United States,California,Stockton,95210,"38.033219, -121.297433",38.033219,-121.297433,Female,Yes,No,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),110.25,7467.55,No,0,69,4948,,7467.55,7467.55,5,0,2489.1833333333334,-95.57083648586216
9795-NREXC,1,United States,California,Stockton,95212,"38.049457, -121.21653",38.049457,-121.21653,Female,No,Yes,No,64,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.0,5484.4,No,0,56,5472,,5484.4,5484.4,5,0,1828.1333333333332,-95.3504485449639
8573-CGOCC,1,United States,California,Stockton,95215,"37.946282, -121.139499",37.946282,-121.139499,Male,No,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.75,294.9,No,0,55,5433,,294.9,294.9,1,0,98.3,-79.90844354018311
7356-AYNJP,1,United States,California,Stockton,95219,"38.029729, -121.387999",38.029729,-121.387999,Female,No,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,23.9,97.5,No,0,57,5685,,97.5,97.5,0,0,32.5,-26.461538461538463
6286-SUUWT,1,United States,California,Arnold,95223,"38.32153, -120.236358",38.32153,-120.236358,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,19.95,No,0,21,5916,,19.95,19.95,0,1,6.6499999999999995,200.00000000000003
4819-HJPIW,1,United States,California,Avery,95224,"38.208336, -120.339938",38.208336,-120.339938,Male,No,No,No,18,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.15,476.8,No,0,31,2675,,476.8,476.8,1,0,158.93333333333334,-84.17575503355705
8654-DHAOW,1,United States,California,Burson,95225,"38.183918, -120.898817",38.183918,-120.898817,Female,No,No,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.15,101.65,No,0,27,3527,,101.65,101.65,0,1,33.88333333333333,59.81308411214953
5438-QMDDL,1,United States,California,Campo Seco,95226,"38.233879, -120.861666",38.233879,-120.861666,Female,No,Yes,No,19,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,59.8,1130.85,No,0,32,3652,,1130.85,1130.85,1,0,376.95,-84.13582703276296
9812-GHVRI,1,United States,California,Clements,95227,"38.227285, -121.02789",38.227285,-121.02789,Female,No,No,No,40,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),83.85,3532.25,No,0,31,4294,,3532.25,3532.25,3,0,1177.4166666666667,-92.87847689149976
5553-AOINX,1,United States,California,Copperopolis,95228,"37.943954, -120.67108",37.943954,-120.67108,Female,Yes,Yes,Yes,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.9,6891.45,No,0,48,4892,,6891.45,6891.45,5,0,2297.15,-95.43347191084604
1228-ZLNBX,1,United States,California,Farmington,95230,"37.956963, -120.863055",37.956963,-120.863055,Male,No,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.3,1570.7,No,0,50,2847,,1570.7,1570.7,1,0,523.5666666666667,-85.61787737951232
4226-KKDON,1,United States,California,French Camp,95231,"37.873283, -121.292034",37.873283,-121.292034,Male,No,No,No,8,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,66.65,520.95,No,0,60,3804,,520.95,520.95,0,0,173.65,-61.618197523754674
3831-YCPUO,1,United States,California,Glencoe,95232,"38.358464, -120.579304",38.358464,-120.579304,Female,No,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.5,7854.9,No,0,55,6419,,7854.9,7854.9,5,0,2618.2999999999997,-95.81789710881105
7445-WMRBW,1,United States,California,Hathaway Pines,95233,"38.184914, -120.364085",38.184914,-120.364085,Female,No,No,No,48,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),73.85,3581.4,No,0,29,4740,,3581.4,3581.4,4,0,1193.8,-93.81387167029654
3308-DGHKL,1,United States,California,Linden,95236,"38.047746, -121.030499",38.047746,-121.030499,Male,No,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.3,1447.9,No,0,63,5028,,1447.9,1447.9,5,0,482.6333333333334,-96.0011050486912
9924-JPRMC,1,United States,California,Lockeford,95237,"38.166791, -121.14207",38.166791,-121.14207,Male,No,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,118.2,8547.15,No,0,55,4886,,8547.15,8547.15,5,0,2849.0499999999997,-95.85124866183466
0080-EMYVY,1,United States,California,Lodi,95240,"38.123544, -121.159078",38.123544,-121.159078,Female,No,No,No,14,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),51.45,727.85,No,0,57,4298,,727.85,727.85,1,0,242.61666666666667,-78.7937074946761
6218-KNUBD,1,United States,California,Lodi,95242,"38.128087, -121.4078",38.128087,-121.4078,Male,No,No,No,6,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,59.45,357.6,No,0,54,2393,,357.6,357.6,0,0,119.2,-50.125838926174495
7337-CINUD,1,United States,California,Mokelumne Hill,95245,"38.304194, -120.592431",38.304194,-120.592431,Female,No,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.5,159.35,No,0,35,5206,,159.35,159.35,0,0,53.11666666666667,-63.28835895826796
7609-NRNCA,1,United States,California,Mountain Ranch,95246,"38.264262, -120.515133",38.264262,-120.515133,Female,No,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.55,280.85,No,0,42,4947,,280.85,280.85,1,0,93.61666666666667,-79.11696635214528
0623-EJQEG,1,United States,California,Murphys,95247,"38.147852, -120.440124",38.147852,-120.440124,Male,No,No,No,65,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,93.55,6069.25,No,0,76,5774,,6069.25,6069.25,5,0,2023.0833333333333,-95.37587016517692
7153-CHRBV,1,United States,California,San Andreas,95249,"38.196497, -120.61689",38.196497,-120.61689,Female,No,Yes,Yes,57,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,59.3,3274.35,No,0,38,6287,,3274.35,3274.35,4,0,1091.45,-94.5668605982867
6198-PNNSZ,1,United States,California,Valley Springs,95252,"38.156971, -120.849231",38.156971,-120.849231,Female,No,Yes,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),109.8,6109.65,No,0,77,5648,,6109.65,6109.65,4,0,2036.55,-94.60852913014658
3317-VLGQT,1,United States,California,Wallace,95254,"38.192608, -120.957842",38.192608,-120.957842,Female,No,Yes,No,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.1,1122.4,No,0,68,3157,,1122.4,1122.4,1,0,374.1333333333334,-79.12508909479688
4132-POCZS,1,United States,California,West Point,95255,"38.41935, -120.469545",38.41935,-120.469545,Male,No,Yes,No,52,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.9,2020.9,No,0,54,6371,,2020.9,2020.9,4,0,673.6333333333333,-94.07689643228265
5614-DNZCE,1,United States,California,Wilseyville,95257,"38.392686, -120.415951",38.392686,-120.415951,Female,No,No,No,58,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),64.9,3795.45,No,0,57,5040,,3795.45,3795.45,4,0,1265.1499999999999,-94.87017349721376
3896-RCYYE,1,United States,California,Atwater,95301,"37.321233, -120.656354",37.321233,-120.656354,Female,No,No,No,67,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),53.4,3579.15,No,0,37,5990,,3579.15,3579.15,5,0,1193.05,-95.52407694564351
9638-JIQYA,1,United States,California,Ballico,95303,"37.4695, -120.672724",37.4695,-120.672724,Male,No,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),24.9,49.7,No,0,41,4033,,49.7,49.7,0,1,16.566666666666666,50.30181086519114
3258-SANFR,1,United States,California,Big Oak Flat,95305,"37.818589, -120.256995",37.818589,-120.256995,Male,Yes,No,No,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),44.7,276.5,No,0,30,4270,,276.5,276.5,0,0,92.16666666666667,-51.500904159132006
3726-TBHQT,1,United States,California,Catheys Valley,95306,"37.394411, -120.127262",37.394411,-120.127262,Male,No,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.0,8175.9,No,0,23,5600,,8175.9,8175.9,5,0,2725.2999999999997,-95.81697427806112
3190-ITQXP,1,United States,California,Ceres,95307,"37.553469, -120.952825",37.553469,-120.952825,Female,No,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.25,890.35,No,0,58,3879,,890.35,890.35,3,0,296.78333333333336,-93.17684056831582
4833-QTJNO,1,United States,California,Coulterville,95311,"37.722127, -120.110174",37.722127,-120.110174,Male,Yes,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),83.85,5588.8,No,0,49,5261,,5588.8,5588.8,5,0,1862.9333333333334,-95.49903378184942
3039-MJSLN,1,United States,California,Cressey,95312,"37.420273, -120.66527",37.420273,-120.66527,Male,No,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.2,50.6,No,0,46,3594,,50.6,50.6,0,1,16.866666666666667,19.762845849802364
0178-CIIKR,1,United States,California,Crows Landing,95313,"37.435664, -121.049056",37.435664,-121.049056,Female,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,58,No,0,74,5949,,58,58.0,0,1,19.333333333333332,3.189655172413796
5774-QPLTF,1,United States,California,El Nido,95317,"37.127386, -120.506422",37.127386,-120.506422,Male,No,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.35,938.95,No,0,71,6391,,938.95,938.95,4,0,312.98333333333335,-93.49805633952819
2322-VCZHZ,1,United States,California,El Portal,95318,"37.654551, -119.822984",37.654551,-119.822984,Male,Yes,Yes,No,23,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.0,2024.1,No,0,50,4999,,2024.1,2024.1,1,0,674.6999999999999,-86.6607381058248
5010-IPEAQ,1,United States,California,Escalon,95320,"37.818543, -121.006907",37.818543,-121.006907,Female,No,Yes,Yes,67,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),54.2,3623.95,No,0,58,5261,,3623.95,3623.95,5,0,1207.9833333333333,-95.51318312890629
6383-ZTSIW,1,United States,California,Gustine,95322,"37.147198, -121.120161",37.147198,-121.120161,Female,Yes,Yes,No,39,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,99.1,3877.95,No,0,22,4599,,3877.95,3877.95,3,0,1292.6499999999999,-92.33357830812673
8990-YOZLV,1,United States,California,Hickman,95323,"37.605926, -120.69955",37.605926,-120.69955,Female,No,No,No,69,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,66.9,4577.9,No,0,68,5059,,4577.9,4577.9,5,0,1525.9666666666665,-95.61589375040957
3069-SSVSN,1,United States,California,Hilmar,95324,"37.394536, -120.890747",37.394536,-120.890747,Female,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Mailed check,25.85,25.85,No,0,55,4467,,25.85,25.85,0,1,8.616666666666667,200.0
5222-IMUKT,1,United States,California,Hornitos,95325,"37.479926, -120.230424",37.479926,-120.230424,Male,No,No,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,91.05,2871.5,No,0,80,2716,,2871.5,2871.5,2,0,957.1666666666666,-90.48755006094376
6685-XSHHU,1,United States,California,Keyes,95328,"37.555631, -120.911653",37.555631,-120.911653,Male,No,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.95,1270.55,No,0,51,4425,,1270.55,1270.55,5,0,423.51666666666665,-95.05332336389752
8901-UPRHR,1,United States,California,La Grange,95329,"37.666587, -120.411517",37.666587,-120.411517,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.2,7711.45,No,0,68,6130,,7711.45,7711.45,5,0,2570.483333333333,-95.75177171608453
0118-JPNOY,1,United States,California,Le Grand,95333,"37.249377, -120.249581",37.249377,-120.249581,Female,Yes,No,No,26,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.8,2193.65,No,0,46,5700,,2193.65,2193.65,2,0,731.2166666666667,-88.26613178948328
3845-FXCYS,1,United States,California,Long Barn,95335,"38.109125, -120.078597",38.109125,-120.078597,Male,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.65,31.2,No,0,26,4841,,31.2,31.2,0,1,10.4,88.94230769230766
5857-XRECV,1,United States,California,Manteca,95336,"37.830267, -121.201018",37.830267,-121.201018,Female,No,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.5,38.25,No,0,47,4486,,38.25,38.25,0,1,12.75,60.78431372549019
0725-CXOTM,1,United States,California,Manteca,95337,"37.750822, -121.238423",37.750822,-121.238423,Female,No,No,No,36,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),89.65,3348.1,No,0,68,4844,,3348.1,3348.1,3,0,1116.0333333333333,-91.9670858098623
4343-EJVQB,1,United States,California,Mariposa,95338,"37.526791, -119.99437",37.526791,-119.99437,Male,No,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,74.35,533.6,No,0,51,2463,,533.6,533.6,0,0,177.86666666666667,-58.19902548725638
9000-PLFUZ,1,United States,California,Merced,95340,"37.255637, -120.493537",37.255637,-120.493537,Female,Yes,Yes,No,60,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),49.45,2907.55,No,0,61,4277,,2907.55,2907.55,5,0,969.1833333333334,-94.89776616051313
3427-GGZZI,1,United States,California,Midpines,95345,"37.581496, -119.972762",37.581496,-119.972762,Female,No,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.1,1620.8,No,0,66,3624,,1620.8,1620.8,1,0,540.2666666666667,-83.50814412635735
7779-ORAEL,1,United States,California,Mi Wuk Village,95346,"38.121601, -120.133915",38.121601,-120.133915,Male,Yes,Yes,No,45,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),75.15,3480.35,No,0,52,5837,,3480.35,3480.35,3,0,1160.1166666666666,-93.52220322668695
0644-OQMDK,1,United States,California,Merced,95348,"37.40122, -120.514191",37.40122,-120.514191,Male,Yes,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.65,293.85,No,0,34,4510,,293.85,293.85,0,0,97.95,-27.871362940275645
3154-CFSZG,1,United States,California,Modesto,95351,"37.621458, -121.012295",37.621458,-121.012295,Male,No,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.05,4137.2,No,0,78,3291,,4137.2,4137.2,3,0,1379.0666666666666,-93.4702214057817
2220-IAHLS,1,United States,California,Modesto,95356,"37.716186, -121.025836",37.716186,-121.025836,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.4,19.4,No,0,21,5566,,19.4,19.4,0,1,6.466666666666666,200.0
1658-XUHBX,1,United States,California,Modesto,95357,"37.670526, -120.877572",37.670526,-120.877572,Female,Yes,Yes,Yes,59,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),88.75,5348.65,No,0,21,6492,,5348.65,5348.65,4,0,1782.8833333333332,-95.02210838248904
2378-HTWFW,1,United States,California,Newman,95360,"37.343846, -121.039391",37.343846,-121.039391,Male,Yes,No,No,35,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),91.0,3180.5,No,0,35,5527,,3180.5,3180.5,2,0,1060.1666666666667,-91.41644395535293
4377-VDHYI,1,United States,California,Patterson,95363,"37.410236, -121.320337",37.410236,-121.320337,Male,No,Yes,Yes,32,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,90.8,3023.85,No,0,80,2722,,3023.85,3023.85,2,0,1007.9499999999999,-90.99161664765118
3719-TDVQB,1,United States,California,Ripon,95366,"37.750778, -121.13238",37.750778,-121.13238,Female,Yes,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.95,1031.1,No,0,28,5548,,1031.1,1031.1,4,0,343.7,-94.48647075938318
0201-MIBOL,1,United States,California,Salida,95368,"37.713152, -121.08739",37.713152,-121.08739,Female,Yes,No,No,66,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),102.4,6471.85,No,0,69,4861,,6471.85,6471.85,5,0,2157.2833333333333,-95.25328924496087
4937-QPZPO,1,United States,California,Snelling,95369,"37.521708, -120.426843",37.521708,-120.426843,Male,No,Yes,Yes,61,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.9,6241.35,No,0,31,5641,,6241.35,6241.35,5,0,2080.4500000000003,-95.19815424547573
